train_no,train_name,route_type,date,season,station,sched_arr,sched_dep,actual_arr,actual_dep,delay_min,causes
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-06,winter_fog,RTM,23:38,23:40,23:44,23:46,5.6,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-06,winter_fog,KOTA,02:00,02:05,02:07,02:12,6.5,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-06,winter_fog,NDLS,08:35,,08:35,,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-06,winter_fog,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-06,winter_fog,PNVL,08:12,08:15,08:12,08:15,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-06,winter_fog,ROHA,09:23,09:25,09:23,09:25,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-06,winter_fog,RN,13:05,13:10,13:05,13:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-06,winter_fog,MAO,18:10,,18:19,,8.5,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-06,winter_fog,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-06,winter_fog,UMB,09:40,09:42,09:44,09:46,3.9,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-06,winter_fog,LDH,10:52,10:54,10:52,10:54,0.4,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-06,winter_fog,JUC,11:28,11:30,11:28,11:30,0.1,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-06,winter_fog,ASR,12:40,,12:41,,0.9,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-07,winter_fog,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-07,winter_fog,ASN,19:03,19:08,19:04,19:09,0.7,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-07,winter_fog,DHN,20:03,20:08,20:04,20:09,0.9,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-07,winter_fog,GAYA,22:23,22:28,22:27,22:32,3.8,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-07,winter_fog,DDU,00:08,00:18,00:12,00:22,4.1,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-07,winter_fog,CNB,04:33,04:38,04:35,04:40,1.8,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-07,winter_fog,NDLS,10:00,,10:12,,12.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-07,winter_fog,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-07,winter_fog,BRC,21:24,21:29,21:24,21:29,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-07,winter_fog,RTM,23:38,23:40,23:41,23:43,3.2,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-07,winter_fog,KOTA,02:00,02:05,02:08,02:13,7.5,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-07,winter_fog,NDLS,08:35,,08:40,,5.2,
10103,Mandovi Express,single_line_coastal,2024-12-07,winter_fog,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-07,winter_fog,PNVL,08:12,08:15,08:16,08:19,3.5,
10103,Mandovi Express,single_line_coastal,2024-12-07,winter_fog,ROHA,09:23,09:25,09:27,09:29,4.4,
10103,Mandovi Express,single_line_coastal,2024-12-07,winter_fog,RN,13:05,13:10,13:16,13:21,11.2,
10103,Mandovi Express,single_line_coastal,2024-12-07,winter_fog,MAO,18:10,,18:30,,20.4,signal_halt
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-07,winter_fog,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-07,winter_fog,UMB,09:40,09:42,09:41,09:43,1.1,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-07,winter_fog,LDH,10:52,10:54,10:54,10:56,1.6,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-07,winter_fog,JUC,11:28,11:30,12:09,12:11,41.0,weather
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-07,winter_fog,ASR,12:40,,13:11,,31.1,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-08,winter_fog,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-08,winter_fog,ASN,19:03,19:08,19:03,19:08,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-08,winter_fog,DHN,20:03,20:08,20:03,20:08,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-08,winter_fog,GAYA,22:23,22:28,22:42,22:47,18.8,congestion_preceding_train
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-08,winter_fog,DDU,00:08,00:18,00:21,00:31,12.8,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-08,winter_fog,CNB,04:33,04:38,04:54,04:59,21.5,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-08,winter_fog,NDLS,10:00,,10:32,,32.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-08,winter_fog,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-08,winter_fog,BRC,21:24,21:29,21:24,21:29,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-08,winter_fog,RTM,23:38,23:40,23:38,23:40,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-08,winter_fog,KOTA,02:00,02:05,02:00,02:05,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-08,winter_fog,NDLS,08:35,,08:41,,5.7,
10103,Mandovi Express,single_line_coastal,2024-12-08,winter_fog,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-08,winter_fog,PNVL,08:12,08:15,08:12,08:15,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-08,winter_fog,ROHA,09:23,09:25,09:23,09:25,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-08,winter_fog,RN,13:05,13:10,13:07,13:12,2.4,
10103,Mandovi Express,single_line_coastal,2024-12-08,winter_fog,MAO,18:10,,18:11,,1.4,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-08,winter_fog,NDLS,,07:20,,07:36,16.0,preceding_train_connection
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-08,winter_fog,UMB,09:40,09:42,09:59,10:01,18.8,congestion_preceding_train
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-08,winter_fog,LDH,10:52,10:54,11:30,11:32,38.4,congestion_preceding_train
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-08,winter_fog,JUC,11:28,11:30,12:39,12:41,70.8,weather
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-08,winter_fog,ASR,12:40,,13:43,,62.7,signal_halt
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-09,winter_fog,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-09,winter_fog,ASN,19:03,19:08,19:04,19:09,1.4,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-09,winter_fog,DHN,20:03,20:08,20:04,20:09,0.5,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-09,winter_fog,GAYA,22:23,22:28,22:23,22:28,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-09,winter_fog,DDU,00:08,00:18,00:09,00:19,1.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-09,winter_fog,CNB,04:33,04:38,04:33,04:38,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-09,winter_fog,NDLS,10:00,,10:00,,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-09,winter_fog,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-09,winter_fog,BRC,21:24,21:29,21:24,21:29,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-09,winter_fog,RTM,23:38,23:40,23:38,23:40,0.3,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-09,winter_fog,KOTA,02:00,02:05,02:00,02:05,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-09,winter_fog,NDLS,08:35,,08:35,,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-09,winter_fog,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-09,winter_fog,PNVL,08:12,08:15,08:21,08:24,9.0,signal_halt
10103,Mandovi Express,single_line_coastal,2024-12-09,winter_fog,ROHA,09:23,09:25,09:32,09:34,9.5,
10103,Mandovi Express,single_line_coastal,2024-12-09,winter_fog,RN,13:05,13:10,13:09,13:14,3.6,
10103,Mandovi Express,single_line_coastal,2024-12-09,winter_fog,MAO,18:10,,18:10,,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-09,winter_fog,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-09,winter_fog,UMB,09:40,09:42,09:40,09:42,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-09,winter_fog,LDH,10:52,10:54,10:54,10:56,1.9,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-09,winter_fog,JUC,11:28,11:30,11:28,11:30,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-09,winter_fog,ASR,12:40,,12:42,,1.5,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-10,winter_fog,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-10,winter_fog,ASN,19:03,19:08,19:04,19:09,1.3,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-10,winter_fog,DHN,20:03,20:08,20:06,20:11,2.9,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-10,winter_fog,GAYA,22:23,22:28,22:28,22:33,5.2,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-10,winter_fog,DDU,00:08,00:18,00:08,00:18,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-10,winter_fog,CNB,04:33,04:38,04:37,04:42,3.8,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-10,winter_fog,NDLS,10:00,,10:09,,8.8,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-10,winter_fog,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-10,winter_fog,BRC,21:24,21:29,21:28,21:33,4.1,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-10,winter_fog,RTM,23:38,23:40,23:42,23:44,4.2,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-10,winter_fog,KOTA,02:00,02:05,02:00,02:05,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-10,winter_fog,NDLS,08:35,,08:46,,10.8,
10103,Mandovi Express,single_line_coastal,2024-12-10,winter_fog,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-10,winter_fog,PNVL,08:12,08:15,08:12,08:15,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-10,winter_fog,ROHA,09:23,09:25,09:24,09:26,1.4,
10103,Mandovi Express,single_line_coastal,2024-12-10,winter_fog,RN,13:05,13:10,13:08,13:13,3.2,
10103,Mandovi Express,single_line_coastal,2024-12-10,winter_fog,MAO,18:10,,18:10,,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-10,winter_fog,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-10,winter_fog,UMB,09:40,09:42,09:44,09:46,3.5,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-10,winter_fog,LDH,10:52,10:54,11:01,11:03,9.4,chain_pulling_other
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-10,winter_fog,JUC,11:28,11:30,11:34,11:36,6.1,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-10,winter_fog,ASR,12:40,,12:45,,4.9,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-11,winter_fog,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-11,winter_fog,ASN,19:03,19:08,19:03,19:08,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-11,winter_fog,DHN,20:03,20:08,20:03,20:08,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-11,winter_fog,GAYA,22:23,22:28,22:27,22:32,3.8,temporary_speed_restriction
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-11,winter_fog,DDU,00:08,00:18,00:12,00:22,3.7,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-11,winter_fog,CNB,04:33,04:38,04:37,04:42,4.1,signal_halt
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-11,winter_fog,NDLS,10:00,,10:00,,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-11,winter_fog,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-11,winter_fog,BRC,21:24,21:29,21:25,21:30,0.8,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-11,winter_fog,RTM,23:38,23:40,23:38,23:40,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-11,winter_fog,KOTA,02:00,02:05,02:17,02:22,16.5,congestion_preceding_train
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-11,winter_fog,NDLS,08:35,,08:39,,4.1,
10103,Mandovi Express,single_line_coastal,2024-12-11,winter_fog,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-11,winter_fog,PNVL,08:12,08:15,08:12,08:15,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-11,winter_fog,ROHA,09:23,09:25,09:23,09:25,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-11,winter_fog,RN,13:05,13:10,13:05,13:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-11,winter_fog,MAO,18:10,,18:27,,17.4,temporary_speed_restriction
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-11,winter_fog,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-11,winter_fog,UMB,09:40,09:42,09:59,10:01,18.8,weather
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-11,winter_fog,LDH,10:52,10:54,11:09,11:11,16.6,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-11,winter_fog,JUC,11:28,11:30,11:39,11:41,11.3,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-11,winter_fog,ASR,12:40,,13:23,,42.7,weather
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-12,winter_fog,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-12,winter_fog,ASN,19:03,19:08,19:03,19:08,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-12,winter_fog,DHN,20:03,20:08,20:08,20:13,4.9,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-12,winter_fog,GAYA,22:23,22:28,22:31,22:36,7.7,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-12,winter_fog,DDU,00:08,00:18,00:24,00:34,15.9,signal_halt
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-12,winter_fog,CNB,04:33,04:38,04:45,04:50,12.1,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-12,winter_fog,NDLS,10:00,,10:10,,10.2,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-12,winter_fog,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-12,winter_fog,BRC,21:24,21:29,21:24,21:29,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-12,winter_fog,RTM,23:38,23:40,23:40,23:42,1.5,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-12,winter_fog,KOTA,02:00,02:05,02:12,02:17,11.7,signal_halt
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-12,winter_fog,NDLS,08:35,,09:00,,24.9,
10103,Mandovi Express,single_line_coastal,2024-12-12,winter_fog,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-12,winter_fog,PNVL,08:12,08:15,08:12,08:15,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-12,winter_fog,ROHA,09:23,09:25,09:25,09:27,1.7,
10103,Mandovi Express,single_line_coastal,2024-12-12,winter_fog,RN,13:05,13:10,13:05,13:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-12,winter_fog,MAO,18:10,,18:10,,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-12,winter_fog,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-12,winter_fog,UMB,09:40,09:42,09:40,09:42,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-12,winter_fog,LDH,10:52,10:54,11:19,11:21,27.3,temporary_speed_restriction
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-12,winter_fog,JUC,11:28,11:30,11:47,11:49,19.4,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-12,winter_fog,ASR,12:40,,12:59,,19.5,signal_halt
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-13,winter_fog,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-13,winter_fog,ASN,19:03,19:08,19:05,19:10,1.9,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-13,winter_fog,DHN,20:03,20:08,20:04,20:09,0.7,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-13,winter_fog,GAYA,22:23,22:28,22:24,22:29,0.7,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-13,winter_fog,DDU,00:08,00:18,00:09,00:19,0.8,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-13,winter_fog,CNB,04:33,04:38,04:33,04:38,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-13,winter_fog,NDLS,10:00,,10:17,,16.8,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-13,winter_fog,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-13,winter_fog,BRC,21:24,21:29,21:24,21:29,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-13,winter_fog,RTM,23:38,23:40,23:46,23:48,8.0,chain_pulling_other
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-13,winter_fog,KOTA,02:00,02:05,02:04,02:09,4.3,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-13,winter_fog,NDLS,08:35,,08:43,,8.2,
10103,Mandovi Express,single_line_coastal,2024-12-13,winter_fog,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-13,winter_fog,PNVL,08:12,08:15,08:12,08:15,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-13,winter_fog,ROHA,09:23,09:25,09:24,09:26,1.4,
10103,Mandovi Express,single_line_coastal,2024-12-13,winter_fog,RN,13:05,13:10,13:05,13:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-13,winter_fog,MAO,18:10,,18:10,,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-13,winter_fog,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-13,winter_fog,UMB,09:40,09:42,09:43,09:45,3.3,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-13,winter_fog,LDH,10:52,10:54,11:07,11:09,15.4,temporary_speed_restriction
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-13,winter_fog,JUC,11:28,11:30,11:39,11:41,11.3,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-13,winter_fog,ASR,12:40,,12:49,,9.1,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-14,winter_fog,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-14,winter_fog,ASN,19:03,19:08,19:03,19:08,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-14,winter_fog,DHN,20:03,20:08,20:03,20:08,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-14,winter_fog,GAYA,22:23,22:28,22:34,22:39,11.0,temporary_speed_restriction
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-14,winter_fog,DDU,00:08,00:18,00:15,00:25,6.6,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-14,winter_fog,CNB,04:33,04:38,04:33,04:38,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-14,winter_fog,NDLS,10:00,,10:09,,8.7,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-14,winter_fog,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-14,winter_fog,BRC,21:24,21:29,21:24,21:29,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-14,winter_fog,RTM,23:38,23:40,23:47,23:49,9.3,signal_halt
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-14,winter_fog,KOTA,02:00,02:05,02:05,02:10,4.6,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-14,winter_fog,NDLS,08:35,,08:45,,10.4,
10103,Mandovi Express,single_line_coastal,2024-12-14,winter_fog,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-14,winter_fog,PNVL,08:12,08:15,08:12,08:15,0.1,
10103,Mandovi Express,single_line_coastal,2024-12-14,winter_fog,ROHA,09:23,09:25,09:23,09:25,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-14,winter_fog,RN,13:05,13:10,13:12,13:17,7.1,
10103,Mandovi Express,single_line_coastal,2024-12-14,winter_fog,MAO,18:10,,18:18,,8.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-14,winter_fog,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-14,winter_fog,UMB,09:40,09:42,09:40,09:42,0.3,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-14,winter_fog,LDH,10:52,10:54,10:54,10:56,1.9,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-14,winter_fog,JUC,11:28,11:30,11:31,11:33,3.2,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-14,winter_fog,ASR,12:40,,12:54,,14.0,signal_halt
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-15,winter_fog,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-15,winter_fog,ASN,19:03,19:08,19:03,19:08,0.3,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-15,winter_fog,DHN,20:03,20:08,20:03,20:08,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-15,winter_fog,GAYA,22:23,22:28,22:24,22:29,1.1,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-15,winter_fog,DDU,00:08,00:18,00:08,00:18,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-15,winter_fog,CNB,04:33,04:38,04:33,04:38,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-15,winter_fog,NDLS,10:00,,10:00,,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-15,winter_fog,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-15,winter_fog,BRC,21:24,21:29,21:27,21:32,3.1,chain_pulling_other
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-15,winter_fog,RTM,23:38,23:40,23:41,23:43,2.8,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-15,winter_fog,KOTA,02:00,02:05,02:05,02:10,5.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-15,winter_fog,NDLS,08:35,,08:42,,6.7,
10103,Mandovi Express,single_line_coastal,2024-12-15,winter_fog,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-15,winter_fog,PNVL,08:12,08:15,08:12,08:15,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-15,winter_fog,ROHA,09:23,09:25,09:28,09:30,5.0,
10103,Mandovi Express,single_line_coastal,2024-12-15,winter_fog,RN,13:05,13:10,13:05,13:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-15,winter_fog,MAO,18:10,,18:19,,9.5,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-15,winter_fog,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-15,winter_fog,UMB,09:40,09:42,09:40,09:42,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-15,winter_fog,LDH,10:52,10:54,11:11,11:13,19.5,congestion_preceding_train
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-15,winter_fog,JUC,11:28,11:30,11:41,11:43,13.3,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-15,winter_fog,ASR,12:40,,13:00,,19.6,weather
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-16,winter_fog,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-16,winter_fog,ASN,19:03,19:08,19:03,19:08,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-16,winter_fog,DHN,20:03,20:08,20:03,20:08,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-16,winter_fog,GAYA,22:23,22:28,22:23,22:28,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-16,winter_fog,DDU,00:08,00:18,00:10,00:20,2.4,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-16,winter_fog,CNB,04:33,04:38,04:33,04:38,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-12-16,winter_fog,NDLS,10:00,,10:06,,6.2,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-16,winter_fog,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-16,winter_fog,BRC,21:24,21:29,21:33,21:38,8.5,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-16,winter_fog,RTM,23:38,23:40,23:43,23:45,5.3,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-16,winter_fog,KOTA,02:00,02:05,02:05,02:10,4.7,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-12-16,winter_fog,NDLS,08:35,,08:45,,9.6,crew_changeover_delay
10103,Mandovi Express,single_line_coastal,2024-12-16,winter_fog,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-12-16,winter_fog,PNVL,08:12,08:15,08:27,08:30,15.4,congestion_preceding_train
10103,Mandovi Express,single_line_coastal,2024-12-16,winter_fog,ROHA,09:23,09:25,09:39,09:41,15.9,
10103,Mandovi Express,single_line_coastal,2024-12-16,winter_fog,RN,13:05,13:10,13:27,13:32,21.5,
10103,Mandovi Express,single_line_coastal,2024-12-16,winter_fog,MAO,18:10,,18:28,,17.8,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-16,winter_fog,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-16,winter_fog,UMB,09:40,09:42,09:59,10:01,18.8,weather
12013,Amritsar Shatabdi Express,double_line_trunk,2024-12-16,winter_fog,LDH,10:52,10:54,11:34,11:36,41.5,weather
